FIPS,Area_Name,Unemployment_rate_2000,Unemployment_rate_2001,Unemployment_rate_2002,Unemployment_rate_2003,Unemployment_rate_2004,Unemployment_rate_2005,Unemployment_rate_2006,Unemployment_rate_2007,Unemployment_rate_2008,Unemployment_rate_2009,Unemployment_rate_2010,Unemployment_rate_2011,Unemployment_rate_2012,Unemployment_rate_2013,Unemployment_rate_2014,Unemployment_rate_2015,Unemployment_rate_2016,Unemployment_rate_2017,Unemployment_rate_2018,Unemployment_rate_2019,Unemployment_rate_2020,Unemployment_rate_2021,Unemployment_rate_2022
29221,"Washington County, MO",5.800000000000001,7.100000000000001,8.4,8.4,8.9,8.8,8.0,8.200000000000001,10.3,13.9,14.2,12.4,10.9,9.8,8.6,6.800000000000001,6.300000000000001,5.4,4.5,4.4,7.2,4.800000000000001,3.2
29223,"Wayne County, MO",5.300000000000001,7.100000000000001,7.600000000000001,7.600000000000001,7.4,6.7,6.300000000000001,6.9,6.800000000000001,8.8,10.7,10.3,9.3,8.3,7.5,6.0,5.300000000000001,5.0,4.800000000000001,4.7,6.2,4.7,3.6
29225,"Webster County, MO",3.4,4.5,5.5,4.9,5.100000000000001,4.7,4.3,4.800000000000001,5.7,9.4,10.5,9.1,7.300000000000001,6.800000000000001,6.100000000000001,5.2,4.9,3.9,3.1,3.5,5.4,3.2,2.2
29227,"Worth County, MO",3.6,3.5,4.2,4.0,4.5,4.0,3.9,4.600000000000001,5.5,7.4,6.800000000000001,5.800000000000001,4.3,4.100000000000001,4.0,3.3,3.0,2.5,2.9,2.7,4.100000000000001,2.4,1.9
29229,"Wright County, MO",4.4,6.2,6.7,6.300000000000001,6.7,6.4,5.100000000000001,6.0,7.300000000000001,9.9,11.8,10.0,8.700000000000001,8.5,7.300000000000001,6.4,5.9,4.9,4.2,5.2,7.0,3.8,2.7
29510,"St. Louis city, MO",5.4,6.7,7.9,8.6,9.0,8.1,6.9,7.100000000000001,7.9,11.4,11.4,10.5,8.8,8.4,7.600000000000001,6.2,5.4,4.4,3.9,3.8,8.700000000000001,5.9,3.1
30000,Montana,4.800000000000001,4.600000000000001,4.600000000000001,4.7,4.5,4.100000000000001,3.3,3.4,4.7,7.100000000000001,7.2,6.600000000000001,5.800000000000001,5.4,4.7,4.3,4.3,4.100000000000001,3.7,3.5,5.800000000000001,3.4,2.6
30001,"Beaverhead County, MT",4.2,3.5,3.8,3.8,3.7,3.4,2.9,2.6,3.8,5.2,5.800000000000001,5.800000000000001,5.2,4.7,3.7,3.5,3.4,3.2,3.1,2.9,4.0,2.8,2.3
30003,"Big Horn County, MT",9.5,12.0,10.9,11.6,9.1,8.6,6.600000000000001,6.300000000000001,7.7,9.9,10.8,11.5,11.7,13.9,10.0,6.800000000000001,7.5,13.6,9.600000000000001,7.4,7.2,7.5,4.4
30005,"Blaine County, MT",5.5,4.7,5.0,4.800000000000001,4.5,4.2,3.3,3.6,4.2,5.4,6.5,6.7,6.2,6.100000000000001,5.800000000000001,5.100000000000001,4.7,4.2,4.3,3.9,4.7,3.9,3.1
30007,"Broadwater County, MT",4.5,4.4,4.100000000000001,4.7,4.2,3.8,3.1,3.1,5.2,8.0,7.300000000000001,7.0,7.300000000000001,6.300000000000001,5.4,5.2,5.100000000000001,4.800000000000001,4.0,4.0,6.2,4.0,3.4
30009,"Carbon County, MT",4.5,4.2,3.8,3.9,4.0,3.6,2.9,2.7,4.0,5.9,6.300000000000001,5.5,4.5,4.4,3.9,3.8,4.100000000000001,3.7,3.5,3.5,5.9,3.4,2.6
30011,"Carter County, MT",3.6,3.3,3.3,3.1,3.3,3.7,3.3,2.9,3.0,3.9,3.7,3.8,3.2,3.1,3.2,3.4,2.9,2.6,2.5,2.9,2.8,2.6,2.1
30013,"Cascade County, MT",5.0,4.5,4.4,4.5,4.2,4.0,3.2,3.3,4.3,5.600000000000001,6.300000000000001,6.100000000000001,5.4,5.100000000000001,4.3,4.100000000000001,4.100000000000001,3.8,3.6,3.4,5.800000000000001,3.3,2.6
30015,"Chouteau County, MT",3.8,3.6,3.6,3.4,3.3,3.5,2.7,3.0,3.3,4.2,4.3,4.3,3.8,3.6,3.2,3.4,3.9,3.4,3.0,2.7,3.8,2.8,2.3
30017,"Custer County, MT",4.600000000000001,4.100000000000001,3.9,3.9,4.100000000000001,3.8,3.1,3.2,3.9,5.100000000000001,4.5,3.9,3.5,3.3,3.2,3.4,3.7,3.2,3.1,2.9,4.800000000000001,3.1,2.4
30019,"Daniels County, MT",4.7,4.5,4.4,4.5,4.100000000000001,3.6,3.0,2.6,3.5,4.3,3.5,3.4,3.1,3.2,3.0,2.6,2.7,2.3,2.1,2.0,2.8,1.9,1.9
30021,"Dawson County, MT",4.100000000000001,3.6,3.5,3.5,4.0,3.5,2.8,2.6,3.4,4.9,4.100000000000001,3.5,3.2,3.1,2.6,3.2,4.0,3.1,2.7,2.4,5.5,3.1,2.3
30023,"Deer Lodge County, MT",7.2,6.7,6.100000000000001,6.5,6.4,5.800000000000001,4.7,4.5,6.2,7.9,6.0,5.9,5.4,4.9,4.4,4.100000000000001,3.9,3.6,3.5,3.2,5.0,3.3,2.5
30025,"Fallon County, MT",3.7,2.9,3.3,3.1,2.9,2.6,1.9,1.9,2.4,3.3,3.0,2.5,2.0,2.0,1.9,2.4,3.8,2.7,1.8,1.7,3.9,2.6,1.6
30027,"Fergus County, MT",5.300000000000001,5.300000000000001,4.800000000000001,5.100000000000001,5.100000000000001,4.9,4.0,3.7,4.4,5.7,6.300000000000001,5.800000000000001,5.2,4.9,4.3,4.2,4.100000000000001,4.100000000000001,3.7,3.2,4.5,3.3,2.8
30029,"Flathead County, MT",5.300000000000001,5.4,5.300000000000001,5.9,5.600000000000001,4.600000000000001,3.7,3.7,6.2,12.3,12.0,10.5,8.8,7.600000000000001,6.4,5.9,5.800000000000001,5.300000000000001,4.800000000000001,4.7,7.7,4.0,3.1
30031,"Gallatin County, MT",3.6,3.4,3.5,3.6,3.4,3.0,2.3,2.5,3.9,7.2,6.7,5.7,5.0,4.100000000000001,3.5,3.1,2.9,2.8,2.5,2.3,5.0,2.4,1.9
30033,"Garfield County, MT",4.2,3.2,3.7,3.5,3.7,3.9,3.4,2.8,3.3,3.8,3.5,3.7,3.0,3.1,2.7,2.9,3.0,2.9,2.7,2.4,2.7,2.4,2.9
30035,"Glacier County, MT",8.200000000000001,7.5,7.0,7.9,8.0,7.300000000000001,6.5,7.600000000000001,8.5,9.700000000000001,9.700000000000001,10.9,9.600000000000001,10.0,10.5,9.200000000000001,8.9,8.0,7.800000000000001,7.5,9.600000000000001,6.800000000000001,5.0
30037,"Golden Valley County, MT",5.300000000000001,4.7,5.100000000000001,6.5,5.9,4.7,3.6,3.7,4.600000000000001,5.4,6.7,4.9,4.600000000000001,5.0,4.600000000000001,4.2,4.5,5.100000000000001,4.600000000000001,4.100000000000001,4.600000000000001,3.5,3.2
30039,"Granite County, MT",6.300000000000001,6.300000000000001,5.9,5.800000000000001,5.5,5.600000000000001,4.3,4.5,6.2,10.8,9.1,8.700000000000001,7.9,7.5,6.800000000000001,6.4,6.100000000000001,6.0,5.300000000000001,5.600000000000001,8.0,4.5,3.8
30041,"Hill County, MT",4.9,4.4,4.2,4.4,4.4,4.2,3.7,3.9,4.7,5.7,5.7,6.0,5.600000000000001,6.5,5.800000000000001,4.3,4.5,3.9,3.5,3.7,4.9,3.1,2.5
30043,"Jefferson County, MT",4.800000000000001,4.4,4.4,4.3,4.3,4.0,3.5,3.0,4.3,6.600000000000001,6.2,6.0,5.4,4.800000000000001,4.600000000000001,4.2,4.800000000000001,4.4,3.8,3.3,5.100000000000001,3.3,2.5
30045,"Judith Basin County, MT",4.600000000000001,4.100000000000001,5.0,4.4,4.2,4.5,3.3,3.5,4.0,5.5,6.300000000000001,5.9,5.0,4.800000000000001,4.2,3.5,3.5,3.8,3.4,3.1,4.800000000000001,2.7,2.4
30047,"Lake County, MT",5.600000000000001,7.300000000000001,6.800000000000001,6.2,5.9,5.5,4.7,5.2,7.0,9.600000000000001,8.9,8.700000000000001,7.5,6.4,5.5,5.100000000000001,4.9,4.600000000000001,4.3,4.2,6.100000000000001,3.8,3.0
30049,"Lewis and Clark County, MT",4.100000000000001,4.100000000000001,4.100000000000001,3.9,3.9,3.7,3.1,2.9,3.8,5.300000000000001,5.4,5.100000000000001,4.7,4.3,3.7,3.5,3.4,3.5,3.3,3.0,4.9,3.0,2.4
30051,"Liberty County, MT",4.2,4.0,4.100000000000001,4.100000000000001,4.100000000000001,4.5,3.0,2.7,3.8,4.5,4.3,3.8,4.0,3.4,3.2,2.7,3.2,3.0,2.5,2.5,2.8,2.3,2.3
30053,"Lincoln County, MT",8.5,8.700000000000001,9.200000000000001,12.3,9.9,8.3,6.5,7.100000000000001,10.0,15.3,14.8,14.2,12.2,12.8,11.2,10.3,9.3,8.6,7.4,7.300000000000001,10.0,5.9,4.800000000000001
30055,"McCone County, MT",3.7,2.9,2.7,3.4,2.9,3.4,2.5,2.1,2.6,3.3,2.8,2.9,2.8,2.4,2.3,2.3,2.0,2.1,1.8,2.0,2.8,1.8,1.8
30057,"Madison County, MT",5.0,4.5,4.600000000000001,4.800000000000001,4.100000000000001,3.5,2.9,2.7,3.9,6.600000000000001,7.5,7.0,6.100000000000001,5.5,4.600000000000001,3.7,3.9,4.0,3.6,3.2,5.0,3.2,2.2
30059,"Meagher County, MT",5.9,5.800000000000001,5.800000000000001,5.7,5.800000000000001,4.600000000000001,4.2,5.300000000000001,6.5,8.8,8.0,7.100000000000001,5.300000000000001,5.300000000000001,4.3,3.7,4.2,4.4,3.8,3.5,4.7,2.5,2.3
30061,"Mineral County, MT",6.5,6.5,6.9,7.100000000000001,6.100000000000001,5.7,4.7,4.5,6.7,10.9,12.4,11.6,10.6,10.3,9.1,8.6,7.800000000000001,7.600000000000001,7.2,5.7,10.0,5.300000000000001,5.100000000000001
30063,"Missoula County, MT",4.100000000000001,4.0,4.0,4.100000000000001,4.0,3.7,3.0,3.2,4.600000000000001,6.600000000000001,7.2,6.5,5.7,5.100000000000001,4.4,4.0,3.9,3.7,3.3,3.2,6.2,3.4,2.6
30065,"Musselshell County, MT",6.100000000000001,5.7,6.300000000000001,6.100000000000001,6.0,5.2,3.8,5.0,5.4,6.9,6.800000000000001,6.300000000000001,5.2,5.0,4.100000000000001,4.4,5.300000000000001,4.600000000000001,4.3,3.9,6.0,4.2,2.9
30067,"Park County, MT",5.2,4.800000000000001,4.7,4.9,4.5,4.0,3.1,3.3,4.9,8.3,8.700000000000001,8.0,6.800000000000001,6.300000000000001,5.600000000000001,4.9,4.4,4.0,3.8,3.4,7.300000000000001,3.5,2.7
30069,"Petroleum County, MT",6.7,4.5,5.600000000000001,6.4,5.5,4.9,4.4,5.100000000000001,5.2,5.5,5.0,5.4,4.3,4.4,4.2,5.300000000000001,4.7,4.4,4.2,3.7,3.3,2.9,3.0
30071,"Phillips County, MT",4.5,4.2,4.5,4.5,4.5,4.100000000000001,3.7,4.0,4.7,5.9,6.7,6.600000000000001,5.800000000000001,5.800000000000001,5.300000000000001,5.2,5.5,4.600000000000001,4.5,3.7,4.800000000000001,3.8,3.7
30073,"Pondera County, MT",4.800000000000001,4.4,4.600000000000001,5.0,5.4,4.800000000000001,3.8,3.7,5.100000000000001,6.5,5.800000000000001,5.7,4.800000000000001,4.9,4.9,4.600000000000001,4.4,3.9,4.0,3.8,4.800000000000001,3.2,2.6
30075,"Powder River County, MT",3.9,3.2,3.7,4.2,4.100000000000001,3.7,3.1,3.0,3.2,4.2,3.7,4.5,3.6,3.3,3.1,2.7,2.4,2.6,2.9,2.3,3.1,2.6,2.2
30077,"Powell County, MT",5.800000000000001,5.7,6.4,6.100000000000001,6.2,6.0,4.800000000000001,5.0,7.100000000000001,9.5,7.600000000000001,7.300000000000001,6.300000000000001,5.5,5.0,4.600000000000001,5.2,4.4,4.2,3.7,4.600000000000001,2.6,2.6
30079,"Prairie County, MT",5.2,5.4,5.100000000000001,4.800000000000001,5.100000000000001,4.7,3.8,3.3,3.8,4.2,4.9,5.100000000000001,4.2,4.4,4.3,4.2,3.4,3.7,3.7,3.7,6.800000000000001,3.7,3.0
30081,"Ravalli County, MT",5.4,5.100000000000001,5.300000000000001,5.9,5.5,4.9,4.0,4.2,6.100000000000001,9.600000000000001,9.3,8.6,7.4,6.7,6.0,5.300000000000001,5.0,4.800000000000001,4.2,4.100000000000001,5.7,3.6,2.8
30083,"Richland County, MT",5.300000000000001,4.800000000000001,5.100000000000001,4.600000000000001,3.5,3.3,2.6,2.3,2.9,4.9,3.7,2.9,2.7,2.6,2.4,3.3,5.2,3.9,3.1,2.6,6.4,4.0,2.6
30085,"Roosevelt County, MT",7.100000000000001,5.9,6.0,6.100000000000001,6.4,6.4,5.800000000000001,5.9,6.800000000000001,8.1,6.800000000000001,6.800000000000001,6.4,5.4,5.2,5.4,5.5,4.7,4.600000000000001,4.3,6.0,4.2,3.5
30087,"Rosebud County, MT",5.9,6.0,5.9,5.5,5.2,5.7,5.300000000000001,4.9,5.9,7.0,6.9,7.0,6.600000000000001,6.300000000000001,5.7,5.5,5.7,5.2,5.300000000000001,5.0,5.600000000000001,4.0,3.4
30089,"Sanders County, MT",7.0,7.300000000000001,7.4,7.300000000000001,6.9,6.5,5.0,6.300000000000001,9.700000000000001,16.1,12.9,12.8,11.2,10.4,9.3,8.5,8.0,7.100000000000001,6.4,5.9,7.7,4.800000000000001,4.3
30091,"Sheridan County, MT",4.600000000000001,4.100000000000001,4.100000000000001,4.2,3.9,3.5,2.9,2.6,2.9,4.5,3.6,3.4,2.9,2.8,2.6,2.6,3.4,2.7,2.3,2.2,4.800000000000001,3.3,1.9
30093,"Silver Bow County, MT",5.800000000000001,5.300000000000001,5.2,5.2,4.9,4.2,3.6,3.4,4.5,6.600000000000001,6.4,6.300000000000001,5.9,5.4,4.9,4.4,4.4,4.3,4.0,3.8,6.5,3.6,2.9
30095,"Stillwater County, MT",4.600000000000001,3.8,4.2,3.9,3.7,3.3,2.7,3.0,4.100000000000001,6.4,5.7,5.0,4.3,4.0,3.7,3.9,4.100000000000001,3.9,3.4,3.1,5.0,2.9,2.2
30097,"Sweet Grass County, MT",3.2,3.0,3.1,2.6,2.2,2.0,1.6,1.8,2.5,4.800000000000001,5.4,4.5,3.8,3.7,3.5,2.9,3.2,3.2,3.1,2.8,3.5,2.4,2.0
30099,"Teton County, MT",4.5,4.0,3.9,4.0,3.9,3.5,3.0,2.9,3.9,5.2,5.9,5.4,4.7,4.3,3.7,3.9,3.7,4.0,3.4,3.3,4.3,3.2,2.7
30101,"Toole County, MT",4.100000000000001,3.6,3.6,3.6,3.4,3.2,2.6,2.4,3.1,4.5,4.5,4.4,4.100000000000001,3.8,3.0,3.5,3.6,3.1,2.6,2.4,4.9,2.6,2.0
30103,"Treasure County, MT",4.800000000000001,3.6,4.0,3.7,4.600000000000001,3.9,3.3,3.2,3.9,5.5,5.300000000000001,5.300000000000001,4.7,4.5,4.0,5.0,4.5,3.8,3.0,2.6,3.5,2.9,2.0
30105,"Valley County, MT",4.5,4.2,4.100000000000001,4.2,4.2,3.9,3.1,3.3,4.0,5.4,4.800000000000001,4.5,4.0,3.7,3.0,3.2,3.5,3.3,3.0,3.1,4.3,3.1,2.5
30107,"Wheatland County, MT",4.9,4.100000000000001,5.2,4.7,4.5,4.0,2.8,3.3,3.8,5.9,7.800000000000001,7.7,6.100000000000001,6.2,5.0,5.600000000000001,5.300000000000001,4.4,4.9,3.6,7.0,5.100000000000001,3.7
30109,"Wibaux County, MT",4.5,3.7,4.0,4.2,3.7,3.4,2.6,2.7,3.2,5.0,4.2,4.0,3.0,3.4,2.9,3.3,4.100000000000001,3.3,3.6,2.8,5.100000000000001,3.5,2.4
30111,"Yellowstone County, MT",4.100000000000001,3.7,3.7,3.7,3.6,3.3,2.7,2.5,3.5,5.2,5.800000000000001,5.2,4.5,4.3,3.7,3.4,3.7,3.6,3.3,3.2,5.4,3.2,2.4
31000,Nebraska,2.8,3.1,3.7,3.9,3.9,3.8,3.0,2.9,3.2,4.7,4.7,4.4,3.9,3.7,3.3,3.0,3.1,3.0,2.9,3.1,4.3,2.7,2.3
31001,"Adams County, NE",2.6,3.1,3.6,4.100000000000001,3.8,3.4,2.9,2.7,3.0,5.100000000000001,4.800000000000001,4.3,3.7,3.6,3.4,3.1,3.1,3.1,3.0,3.3,4.100000000000001,2.6,2.2
31003,"Antelope County, NE",2.8,3.1,3.1,3.3,3.4,3.3,2.8,2.8,2.9,3.7,3.7,3.6,3.2,3.1,2.7,2.6,2.6,2.5,2.5,2.6,2.3,1.8,1.9
31005,"Arthur County, NE",2.2,3.3,4.5,5.2,4.2,3.9,3.5,3.8,3.7,5.800000000000001,8.0,6.100000000000001,6.5,7.300000000000001,5.4,4.4,5.7,5.800000000000001,4.9,5.600000000000001,5.100000000000001,3.0,2.1
31007,"Banner County, NE",2.8,2.4,2.8,2.5,3.4,2.8,2.4,2.0,2.5,3.4,4.4,4.600000000000001,4.4,4.4,3.7,3.4,3.6,3.6,3.6,3.9,3.0,2.3,3.1
31009,"Blaine County, NE",3.5,2.6,3.5,3.4,3.5,3.9,3.0,3.8,4.9,5.4,5.100000000000001,5.4,5.300000000000001,5.100000000000001,4.4,4.5,4.5,4.5,4.5,5.0,3.5,2.8,4.0
31011,"Boone County, NE",2.4,3.1,3.1,3.2,3.2,3.4,2.5,2.4,2.6,3.4,3.6,3.7,3.0,3.2,2.6,2.4,2.6,2.5,2.3,2.8,2.6,1.7,1.8
31013,"Box Butte County, NE",3.9,4.4,4.800000000000001,4.7,4.0,3.9,3.0,3.1,3.6,6.600000000000001,5.100000000000001,4.2,3.9,3.8,3.1,3.0,3.6,3.3,2.9,3.3,4.800000000000001,2.6,2.4
31015,"Boyd County, NE",3.0,3.5,3.5,3.1,3.2,3.6,3.1,3.0,3.2,3.9,4.0,3.8,3.8,3.4,3.3,2.7,3.0,3.4,3.0,3.4,2.9,2.1,2.3
31017,"Brown County, NE",3.3,3.4,3.5,3.9,3.4,3.2,2.8,2.6,2.6,3.1,4.800000000000001,4.600000000000001,3.9,3.8,3.4,3.7,3.7,3.3,3.4,3.7,2.8,2.4,2.6
31019,"Buffalo County, NE",2.3,2.4,2.6,2.8,2.9,2.8,2.2,2.2,2.4,3.6,3.7,3.5,3.2,3.2,2.7,2.4,2.5,2.5,2.4,2.7,4.100000000000001,2.2,2.0
31021,"Burt County, NE",3.7,3.8,4.800000000000001,5.100000000000001,5.2,4.9,4.0,3.9,4.100000000000001,5.600000000000001,6.0,5.7,4.600000000000001,4.4,3.9,3.6,3.7,3.7,3.5,3.5,3.9,2.6,2.4
31023,"Butler County, NE",2.8,3.3,4.100000000000001,4.3,4.100000000000001,3.6,2.7,2.5,2.8,4.2,4.0,3.8,3.2,3.3,2.9,2.8,3.2,2.8,2.4,2.6,3.4,2.3,1.8
31025,"Cass County, NE",2.8,3.2,3.6,4.0,4.100000000000001,4.100000000000001,3.3,3.2,3.6,5.2,5.7,5.300000000000001,4.5,4.2,3.7,3.3,3.4,3.2,3.1,3.5,4.4,2.9,2.5
31027,"Cedar County, NE",2.5,2.5,2.6,3.1,2.9,2.7,2.3,2.4,2.4,3.6,3.6,3.3,2.8,2.9,2.3,2.4,2.5,2.3,2.4,2.6,2.8,1.9,1.9
31029,"Chase County, NE",2.3,2.5,2.5,2.7,2.9,2.8,2.4,2.4,2.6,2.9,2.8,2.5,2.3,2.3,2.0,1.9,2.0,1.9,2.3,2.3,1.8,1.7,1.8
31031,"Cherry County, NE",2.5,2.2,2.8,2.6,2.4,2.4,2.2,2.2,2.3,2.6,3.0,3.0,2.8,2.7,2.4,2.3,2.3,2.3,2.2,2.4,2.5,1.7,1.8
31033,"Cheyenne County, NE",2.3,2.4,3.3,3.3,3.1,2.8,2.3,2.4,2.8,4.5,3.7,3.0,2.7,2.8,2.2,2.2,2.8,2.9,2.9,3.7,4.5,3.0,2.5
31035,"Clay County, NE",2.9,3.2,3.7,3.8,3.5,3.7,2.9,2.7,3.1,4.4,4.3,4.2,3.6,3.4,3.2,2.9,3.1,3.1,3.2,3.3,3.3,2.5,2.4
31037,"Colfax County, NE",2.1,2.5,2.9,3.1,3.1,2.8,2.3,2.2,2.6,3.7,4.0,3.9,3.4,3.4,3.0,2.6,2.8,2.4,2.5,2.8,2.9,2.1,2.0
31039,"Cuming County, NE",2.3,2.3,2.6,2.7,2.9,3.0,3.0,2.7,2.8,3.8,3.7,3.4,3.0,3.0,2.6,2.6,2.9,2.7,2.5,2.7,2.6,1.8,1.9
31041,"Custer County, NE",2.5,2.4,2.6,2.8,3.1,2.9,2.3,2.1,2.3,3.3,3.7,3.4,2.8,2.7,2.4,2.2,2.3,2.2,2.2,2.4,2.8,1.7,1.7
31043,"Dakota County, NE",3.2,3.1,4.4,4.7,4.5,4.7,4.0,3.9,4.100000000000001,6.100000000000001,7.5,5.9,5.600000000000001,4.600000000000001,3.7,3.5,4.100000000000001,4.100000000000001,3.6,4.0,4.9,3.3,2.8
31045,"Dawes County, NE",3.0,2.9,3.0,3.3,3.3,3.2,2.8,2.7,2.9,4.4,4.0,3.9,3.6,3.5,2.9,2.6,2.9,2.8,2.7,2.9,2.8,2.0,2.1
31047,"Dawson County, NE",3.0,3.6,3.9,4.100000000000001,4.2,4.3,3.1,3.0,3.9,4.600000000000001,5.0,5.0,4.2,3.7,3.4,3.2,2.9,2.9,2.9,3.1,3.5,2.3,2.5
31049,"Deuel County, NE",2.9,2.7,2.7,3.0,3.0,3.1,2.6,2.8,2.9,3.9,4.0,3.5,3.2,3.3,2.7,2.5,2.6,2.6,3.0,3.1,3.2,2.2,2.4
31051,"Dixon County, NE",2.6,2.5,3.0,3.6,3.5,3.9,3.1,3.1,3.1,4.7,4.9,4.600000000000001,4.0,3.7,3.0,3.3,3.3,3.2,3.1,3.1,3.3,2.3,2.2
31053,"Dodge County, NE",3.1,3.8,4.4,4.7,4.600000000000001,4.4,3.4,3.1,3.4,5.100000000000001,5.4,4.9,4.4,4.100000000000001,3.6,3.2,3.1,2.8,2.9,3.0,3.6,2.5,2.2
31055,"Douglas County, NE",3.0,3.5,4.3,4.600000000000001,4.5,4.4,3.4,3.3,3.6,5.2,5.2,4.9,4.3,4.100000000000001,3.6,3.3,3.3,3.2,3.2,3.4,5.2,3.2,2.7
31057,"Dundy County, NE",2.2,2.4,3.7,3.2,3.7,4.100000000000001,3.2,2.6,2.8,4.0,3.2,2.9,2.8,2.7,2.3,2.1,2.2,2.4,2.2,2.6,2.2,1.7,1.6
31059,"Fillmore County, NE",2.6,3.0,3.5,3.7,3.6,3.2,2.6,2.5,2.9,4.100000000000001,3.8,3.5,3.2,2.9,2.4,2.9,2.7,2.5,2.6,2.6,2.8,2.1,1.9
31061,"Franklin County, NE",2.7,3.0,3.6,3.2,3.3,3.4,3.1,2.7,2.9,3.9,4.5,4.2,3.5,3.4,3.2,2.4,3.0,3.0,3.2,3.4,3.4,2.3,2.3
31063,"Frontier County, NE",2.5,2.3,2.4,2.8,2.9,2.5,2.1,2.2,2.7,3.2,3.8,3.6,3.1,3.3,2.8,2.4,2.8,2.5,2.6,3.3,2.9,1.8,2.2
31065,"Furnas County, NE",2.8,2.7,3.2,3.3,3.4,3.7,2.9,3.0,2.9,3.7,3.4,3.6,3.4,3.4,2.8,2.6,2.8,2.4,2.6,2.8,2.8,2.0,2.0
31067,"Gage County, NE",3.0,3.1,3.8,4.2,4.4,4.4,3.7,3.5,4.600000000000001,6.300000000000001,5.9,5.800000000000001,4.800000000000001,4.5,4.100000000000001,3.6,3.3,3.5,3.3,3.6,4.100000000000001,2.6,2.6
31069,"Garden County, NE",2.6,3.2,3.4,3.8,3.8,2.9,2.9,2.6,3.0,4.3,4.2,3.6,3.1,2.8,2.8,2.4,3.3,2.8,2.5,3.0,3.6,2.1,2.0
31071,"Garfield County, NE",2.5,2.7,2.9,3.5,3.3,3.0,2.5,2.5,2.5,3.0,3.2,3.4,3.0,3.0,2.6,2.4,2.5,2.7,2.5,2.7,2.1,2.1,2.1
31073,"Gosper County, NE",2.6,3.0,3.0,3.4,3.8,3.4,2.8,3.1,3.1,3.9,3.7,3.5,2.9,3.4,3.0,2.4,2.5,2.7,2.6,2.7,2.6,1.7,2.0
31075,"Grant County, NE",2.3,2.6,2.7,2.8,2.6,2.6,2.2,2.6,2.9,3.5,3.8,3.3,3.4,3.3,2.3,2.3,2.2,2.3,2.6,2.7,1.9,1.4,1.7
31077,"Greeley County, NE",2.9,3.0,3.5,3.5,3.8,3.6,2.9,2.6,2.8,3.5,3.7,3.9,3.5,3.4,3.2,3.1,3.1,3.1,2.7,3.1,3.0,1.9,2.1
31079,"Hall County, NE",2.9,3.3,3.9,4.4,4.800000000000001,3.8,3.0,2.7,3.0,4.3,4.7,4.5,3.9,3.6,3.9,3.9,3.6,3.5,3.3,3.6,5.9,3.1,2.4
31081,"Hamilton County, NE",2.4,2.5,3.0,3.7,3.2,2.7,2.2,2.2,2.4,3.3,3.8,3.8,3.2,3.1,3.0,2.9,2.8,2.5,2.5,3.1,3.8,2.3,2.1
31083,"Harlan County, NE",2.6,2.7,3.0,3.2,3.2,3.2,2.5,2.6,3.0,3.7,3.3,3.3,3.1,3.0,2.6,2.1,2.5,2.6,2.4,2.9,2.9,2.0,1.9
31085,"Hayes County, NE",3.4,2.9,3.1,3.6,3.8,3.5,3.0,3.5,3.6,4.100000000000001,3.6,3.1,2.9,3.3,2.9,2.3,2.4,2.4,2.1,2.7,2.4,1.6,1.7
31087,"Hitchcock County, NE",2.6,3.6,3.2,3.9,3.9,3.7,3.4,2.7,3.3,5.5,5.2,4.9,4.0,4.0,3.4,3.2,3.6,3.5,3.5,3.4,3.5,2.3,2.4
31089,"Holt County, NE",2.6,3.1,2.9,3.1,3.0,3.0,2.7,2.5,2.6,3.1,3.7,3.4,3.1,3.1,2.6,2.4,2.5,2.5,2.6,2.6,2.5,1.9,1.9
31091,"Hooker County, NE",3.3,3.7,3.4,3.3,3.2,3.1,2.8,2.8,4.3,5.100000000000001,5.100000000000001,4.5,4.600000000000001,4.600000000000001,4.2,4.2,3.6,3.8,3.7,3.1,2.7,1.6,2.7
31093,"Howard County, NE",2.5,3.0,3.6,4.3,4.100000000000001,3.6,2.8,2.7,3.0,3.7,4.5,4.100000000000001,3.5,3.6,3.7,3.6,3.3,3.1,3.1,3.6,4.4,2.3,2.1
31095,"Jefferson County, NE",3.2,4.5,4.5,4.2,4.2,3.8,3.2,2.7,3.8,4.800000000000001,4.800000000000001,4.3,3.7,3.6,3.0,2.7,2.4,2.5,2.5,2.8,2.8,1.9,1.9
31097,"Johnson County, NE",6.100000000000001,3.0,2.9,3.0,3.5,3.6,3.0,2.9,3.1,4.2,4.7,4.800000000000001,4.2,4.2,3.8,3.3,3.1,3.4,3.6,3.5,4.0,3.1,2.9
31099,"Kearney County, NE",2.0,2.4,2.8,2.7,2.9,2.8,2.3,2.2,2.7,3.9,3.6,3.3,2.8,2.7,2.4,2.2,2.3,2.2,2.1,2.3,3.3,1.9,1.9
31101,"Keith County, NE",2.7,2.9,3.2,3.4,3.3,3.2,2.5,2.5,2.8,4.5,4.3,4.100000000000001,3.6,3.5,2.8,2.7,2.9,3.1,3.1,3.3,3.2,2.2,1.9
31103,"Keya Paha County, NE",2.4,2.5,3.8,3.3,3.2,3.2,2.8,3.7,4.800000000000001,4.600000000000001,3.7,3.0,3.0,3.3,2.7,2.1,2.1,2.5,2.3,2.7,2.2,1.7,2.2
